# Constructed from biom file
#OTU ID	515rcbc32	515rcbc25	515rcbc16	515rcbc34	515rcbc29	515rcbc11	515rcbc31	515rcbc33	515rcbc10	515rcbc9	515rcbc8	515rcbc12	515rcbc27	515rcbc19	515rcbc30	515rcbc23	515rcbc22	515rcbc28	515rcbc37	515rcbc17	515rcbc14	515rcbc35	515rcbc18	515rcbc13	515rcbc36	515rcbc15	515rcbc24	515rcbc21	515rcbc26	515rcbc20
Bact;P:Bacteroidetes;C:Bacteroidia;O:Bacteroidales;D_4__Dysgonomonadaceae;D_5__Proteiniphilum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.21247096132e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.41782615393e-06	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Bacteroidales;D_4__Paludibacteraceae;D_5__Paludibacter	0.0	7.90270193379e-06	0.0	0.0	6.00096015362e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.41178368785e-05	1.41272868546e-05	0.0	7.3749032044e-06	0.0	9.92624797753e-06	0.0	0.0	4.61979118544e-05	0.0	0.0	1.76181960729e-05	3.35036435212e-05	0.0	5.60873466946e-05	1.07604982111e-05	4.27069364606e-05	1.28356523079e-05	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Bacteroidales;D_4__Paludibacteraceae;D_5__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.47498064088e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Bacteroidales;D_4__Porphyromonadaceae;D_5__Porphyromonas	0.0	1.58054038676e-05	0.0	1.59992320369e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13257979025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Bacteroidales;D_4__Prevotellaceae;D_5__Prevotella	0.0	0.0	0.0	0.0	6.00096015362e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.46045267153e-05	0.0	0.0	0.0	6.41782615393e-06	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Bacteroidales;D_4__Prevotellaceae;D_5__Prevotella 7	0.0	0.0	0.0	0.0	1.20019203072e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Bacteroidales;D_4__Prolixibacteraceae;D_5__BSV13	0.0	5.53189135365e-05	0.0	3.19984640737e-05	1.80028804609e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.07564471455e-05	0.0	0.0	0.000243371805745	0.0	4.96312398876e-06	0.0	0.0	0.0	0.0	0.0	1.76181960729e-05	1.67518217606e-05	0.0	0.0	1.07604982111e-05	4.27069364606e-05	1.28356523079e-05	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Bacteroidales;D_4__Prolixibacteraceae;D_5__Meniscus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01683383978e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Bacteroidales;D_4__Prolixibacteraceae;D_5__WCHB1-32	0.0	1.58054038676e-05	0.0	3.19984640737e-05	6.00096015362e-06	0.0	0.0	0.0	0.0	1.50638708122e-05	0.0	3.36138973297e-05	0.0	6.76905998064e-06	0.000317120837789	0.0	9.92624797753e-06	0.0	0.0	2.77187471126e-05	4.00602506169e-05	0.0	2.64272941094e-05	5.02554652818e-05	0.0	3.73915644631e-05	3.76617437387e-05	4.27069364606e-05	5.77604353853e-05	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Bacteroidales;D_4__Rikenellaceae;D_5__Rikenellaceae RC9 gut group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.3749032044e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Bacteroidales;D_4__Rikenellaceae;D_5__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.72277946594e-07	0.0	0.0	7.3749032044e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Bacteroidales;D_4__SB-5;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000265496515358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Bacteroidetes VC2.1 Bac22;Ambiguous_taxa;Ambiguous_taxa	5.40376966972e-05	7.90270193379e-06	5.77380539966e-06	0.0	1.80028804609e-05	4.06884485495e-05	7.80914450822e-05	9.52290258071e-06	1.6418474067e-05	3.01277416245e-05	0.0	5.10931239412e-05	1.41272868546e-05	2.70762399226e-05	2.21247096132e-05	5.349524561e-05	5.45943638764e-05	8.67558516822e-05	7.99539465268e-05	0.00010163540608	3.20482004935e-05	4.53031916098e-05	9.6900078401e-05	8.37591088031e-05	2.73022633576e-05	9.34789111576e-06	4.84222419498e-05	0.000128120809382	6.41782615393e-06	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Bacteroidetes VC2.1 Bac22;D_4__metagenome;D_5__metagenome	0.0	7.90270193379e-06	1.15476107993e-05	3.19984640737e-05	1.80028804609e-05	0.0	0.0	9.52290258071e-06	0.0	0.0	0.0	1.14287250921e-05	0.0	2.70762399226e-05	0.0	5.349524561e-05	3.47418679213e-05	0.0	0.0	0.0	3.20482004935e-05	0.0	8.80909803645e-06	1.67518217606e-05	5.46045267153e-05	1.86957822315e-05	5.38024910553e-06	0.0	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Bacteroidetes VC2.1 Bac22;D_4__uncultured bacterium;D_5__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.96312398876e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00109209053431	5.60873466946e-05	0.0	0.0	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__37-13;Ambiguous_taxa	0.000367456337541	7.90270193379e-05	0.00034642832398	6.39969281474e-05	0.000138022083533	0.000233958579159	0.000101518878607	0.000123797733549	0.000153239091292	0.000241021932996	0.000403522514183	0.000646731384624	0.000127145581691	0.000236917099322	0.000272871418563	0.000294223850855	0.000129041223708	0.000225565214374	0.000271843418191	0.000221749976901	0.000264397654072	0.000113257979025	0.00012332737251	0.000117262752324	5.46045267153e-05	2.80436733473e-05	9.68444838996e-05	0.000222076069595	6.41782615393e-05	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__37-13;D_5__metagenome	4.32301573578e-05	0.0	9.81546917943e-05	0.0	1.80028804609e-05	5.08605606868e-05	4.68548670493e-05	4.76145129035e-05	2.1891298756e-05	1.50638708122e-05	0.0	7.73119638583e-05	0.0	0.000115074019671	0.0	1.33738114025e-05	9.92624797753e-06	0.0	7.99539465268e-05	3.69583294835e-05	2.40361503702e-05	2.26515958049e-05	0.0	0.0	2.73022633576e-05	9.34789111576e-06	2.15209964221e-05	4.27069364606e-05	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__37-13;D_5__uncultured Bacteroidetes bacterium	0.000356648798202	0.000197567548345	9.81546917943e-05	0.000271986944627	5.40086413826e-05	8.13768970989e-05	3.90457225411e-05	0.000228549661937	9.30380197131e-05	0.00046697999518	0.000237366184813	0.000406055879743	0.0001554001554	0.000148919319574	0.000317120837789	0.000227354793843	0.000277934943371	0.000199538458869	0.000351797364718	0.000194031229788	0.000440662756786	0.000339773937074	0.000158563764656	0.000167518217606	0.0	0.000196305713431	0.000225970462432	0.000136662196674	0.000237459567695	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__37-13;D_5__uncultured Chitinophagaceae bacterium	0.0	0.0	1.7321416199e-05	0.0	0.0	0.0	0.0	1.90458051614e-05	0.0	0.0	0.0	5.37822357275e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.80909803645e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__37-13;D_5__uncultured bacterium	0.000151305550752	9.48324232055e-05	9.81546917943e-05	7.99961601843e-05	6.60105616899e-05	0.000122065345648	4.68548670493e-05	0.000123797733549	9.85108444021e-05	0.00013557483731	7.1209855444e-05	0.000535805523436	0.000197782015964	0.000121843079652	0.000383494966629	0.000173859548233	0.000114151851742	0.000199538458869	0.000271843418191	0.000147833317934	0.000336506105182	0.000215190160147	5.28545882187e-05	0.000150766395846	2.73022633576e-05	2.80436733473e-05	4.30419928443e-05	4.27069364606e-05	4.49247830775e-05	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;Ambiguous_taxa	1.08075393394e-05	7.90270193379e-06	1.15476107993e-05	0.0	1.20019203072e-05	8.13768970989e-05	0.0	1.90458051614e-05	5.47282468901e-06	1.50638708122e-05	2.37366184813e-05	0.000102186247882	2.82545737091e-05	0.000121843079652	1.47498064088e-05	2.6747622805e-05	3.47418679213e-05	2.60267555047e-05	0.0	1.84791647418e-05	0.0	0.0	0.0	1.67518217606e-05	0.000109209053431	3.73915644631e-05	0.0	0.0	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Arachidicoccus	0.0	0.0	1.15476107993e-05	0.0	6.00096015362e-06	0.0	7.80914450822e-06	0.0	0.00627732991829	9.03832248735e-05	0.0	0.0	0.0	0.0002098408594	7.3749032044e-06	0.0	4.96312398876e-06	0.0	0.0	0.0	3.20482004935e-05	0.0	8.80909803645e-06	0.0	0.000546045267153	0.0	0.0	0.0	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Chitinophaga	0.000151305550752	8.69297212717e-05	0.00182452250629	3.19984640737e-05	0.00210633701392	0.000213614354885	0.000905860762953	0.000142843538711	0.00117665730814	0.0	9.49464739253e-05	0.000121010030387	0.000381436745073	0.00385159512898	0.000191747483314	9.36166798176e-05	5.95574878652e-05	0.000104107022019	0.000191889471664	0.000572854106994	8.01205012339e-06	0.000792805853172	5.28545882187e-05	0.0	0.0114669506102	8.41310200419e-05	2.15209964221e-05	5.97897110449e-05	5.13426092314e-05	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Cnuella	1.08075393394e-05	0.0	1.15476107993e-05	0.0	0.0	1.01721121374e-05	5.46640115575e-05	0.0	5.47282468901e-06	1.50638708122e-05	0.0	3.36138973297e-06	0.0	0.0	7.3749032044e-06	1.33738114025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000218418106861	0.0	5.38024910553e-06	0.0	1.28356523079e-05	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Dinghuibacter	2.16150786789e-05	0.000102735125139	7.50594701956e-05	0.000335983872774	0.000366058569371	0.000162753794198	5.46640115575e-05	0.00026664127226	0.000213440162871	0.000150638708122	2.37366184813e-05	0.00144405302928	0.000282545737091	0.000121843079652	2.94996128176e-05	0.000494831021893	0.000739505474326	0.000442454843579	3.19815786107e-05	0.000277187471126	0.000825241162709	1.13257979025e-05	0.000211418352875	0.00026802914817	0.000163813580146	0.000271088842357	0.000521884163237	0.000145203583966	0.000186116958464	0.00153139356815
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Ferruginibacter	0.00315580148712	0.0100680422636	0.00782928012194	0.00140793241924	0.00816730676908	0.00681531513203	0.0048416695951	0.00537091705552	0.00300458075426	0.00611593154977	0.00545942225071	0.0170113211606	0.0044783499329	0.00494141378587	0.00188060031712	0.0146309496743	0.00343944492421	0.00685371228289	0.00857106306767	0.00278111429363	0.00626542319649	0.000917389630099	0.00280129317559	0.00326660524332	0.00278483086248	0.00269219264134	0.00283539127862	0.00145203583966	0.000532679570776	0.00918836140888
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Filimonas	0.0	6.32216154703e-05	0.0	0.0	0.0	3.05163364121e-05	3.12365780329e-05	0.0	0.0	0.0	0.0	6.05050151935e-06	1.41272868546e-05	8.79977797483e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.54138729212e-06	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Flaviaesturariibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.3749032044e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.84222419498e-05	0.0	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Flavihumibacter	4.32301573578e-05	0.000213372952212	0.00017321416199	1.59992320369e-05	0.000360057609217	0.000305163364121	0.000413884658936	0.000257118369679	0.000191548864115	0.000150638708122	4.74732369627e-05	0.000578831312018	0.000339054884509	0.000182764619477	5.89992256352e-05	0.000414588153478	0.000188598711573	0.000225565214374	4.79723679161e-05	8.31562413379e-05	0.000464698907156	7.92805853172e-05	6.16636862552e-05	0.000150766395846	5.46045267153e-05	0.000102826802273	0.000129125978533	2.56241618764e-05	0.000487754787698	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Flavisolibacter	0.00057279958499	0.00153312417516	0.000889166031548	0.000607970817401	0.00103816610658	0.00133254668999	0.000640349849674	0.00039996190839	0.000186076039426	0.00170221740178	0.00125804077951	0.00215397854089	0.000777000777001	0.00052798667849	0.000803864449279	0.00413250772338	0.000436754911011	0.00146617389343	0.00171101445567	0.0010163540608	0.00102554241579	0.000181212766439	0.000792818823281	0.000753831979228	0.000109209053431	0.000439350882441	0.00152799074597	0.000538107399404	0.000115520870771	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Flavitalea	0.000605222203009	7.90270193379e-06	0.00142035612832	0.000143993088332	0.000756120979357	0.000895145868088	0.00114794424271	0.000571374154842	0.000903016073686	0.00206375030128	0.00123430416103	0.00302592303762	0.000678109769019	0.00199687269429	0.000907113094141	0.00263464084629	0.00048142302691	0.000945638783336	0.00145516182679	0.000794604083895	0.00054481940839	0.00156296011054	0.000458073097896	0.0005528101181	0.00731700657985	0.000205653604547	0.000500363166815	0.000153744971258	0.000397905221543	0.00153139356815
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Heliimonas	4.32301573578e-05	0.000300302673484	0.000259821242985	1.59992320369e-05	1.20019203072e-05	0.0	1.56182890164e-05	0.0	0.0	0.0	0.0	1.34455589319e-06	0.0	7.4459659787e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.80909803645e-06	0.0	2.73022633576e-05	0.0	0.0	0.0	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Lacibacter	0.0	0.0	5.77380539966e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.36138973297e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Niabella	0.000151305550752	7.90270193379e-06	0.000202083188988	0.0003039854087	0.000270043206913	0.000244130691297	0.000374838936395	0.000314255785163	0.000257222760383	0.000557363220053	0.000261102803295	0.00083295237583	0.000254291163382	0.00112366395679	0.000545742837125	0.000173859548233	0.000178672463595	0.000312321066056	0.00020788026097	0.000489697865656	0.000320482004935	0.000339773937074	0.000484500392005	0.000385291900494	0.00420454855708	0.000102826802273	0.000344335942754	0.000290407167932	0.000134774349232	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Niastella	0.00058360712433	0.000268691865749	0.000744820896557	0.000207990016479	0.000396063370139	0.000803596858852	0.00163992034673	0.00027616417484	0.000760722631772	0.000406724511931	0.000498468988108	0.00183599107215	0.000268418450237	0.000974744637212	0.000213872192927	0.000240728605245	0.00120107600528	0.000381725747402	0.000399769732634	0.000748406172041	0.000416626606416	0.000419054522391	0.000528545882187	0.000485802831058	0.000764463374014	0.000542177684714	0.000312054448121	0.00044415213919	0.000154027827694	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Parafilimonas	0.00130771226007	0.00359572937987	0.00247696251646	0.000111994624258	0.00120619299088	0.00181063596045	0.00295966576862	0.00125702314065	0.000591065066413	0.000994215473608	0.000949464739253	0.000654126442036	0.000367309458219	0.00159072909545	0.000435119289059	0.00216655744721	0.00056083301073	0.000607290961775	0.000927465779711	0.000138593735563	0.00110566291703	0.000181212766439	0.000193800156802	0.000485802831058	0.000327627160292	0.000317828297936	0.000290533451699	0.000136662196674	2.56713046157e-05	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Parasediminibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.20482004935e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Parasegetibacter	0.000291803562165	0.00039513509669	0.000946904085545	0.000159992320369	0.00048007681229	0.000610326728242	0.000695013861232	0.000323778687744	0.00122591273034	0.000587490961678	0.000284839421776	0.00144606986312	0.000847637211274	0.000561831978393	0.00036874516022	0.00195257646477	0.000451644282977	0.000563913035934	0.00134322630165	0.000351104130093	0.000392590456046	0.000283144947562	0.000246654745021	0.000469051009297	0.00046413847708	0.000140218366736	0.000446560675759	0.000153744971258	0.000160445653848	0.00153139356815
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Pseudoflavitalea	0.0	0.0	2.30952215987e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.37822357275e-06	0.0	4.73834198645e-05	0.0	0.0	0.0	8.67558516822e-06	0.0	0.0	8.01205012339e-06	0.0	0.0	0.0	0.000163813580146	0.0	5.38024910553e-06	0.0	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Sediminibacterium	9.7267854055e-05	0.000284497269616	0.000115476107993	6.39969281474e-05	0.000126020163226	0.000142409569923	0.000210846901722	6.66603180649e-05	5.47282468901e-06	0.000165702578935	0.0	0.000274961680157	0.000367309458219	0.000135381199613	1.47498064088e-05	0.000361092907868	0.000134004347697	7.8080266514e-05	3.19815786107e-05	5.54374942253e-05	0.000144216902221	2.26515958049e-05	6.16636862552e-05	8.37591088031e-05	0.000600649793868	0.000121522584505	2.69012455277e-05	4.27069364606e-05	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Segetibacter	0.0	1.58054038676e-05	7.50594701956e-05	3.19984640737e-05	0.000408065290446	0.000213614354885	0.0	3.80916103228e-05	0.0	0.000301277416245	9.49464739253e-05	3.63030091161e-05	1.41272868546e-05	6.76905998064e-06	0.000199122386519	0.000829176306956	9.92624797753e-06	0.000251591969878	0.000431751311245	8.31562413379e-05	1.60241002468e-05	1.13257979025e-05	0.00014975466662	0.0	0.0	9.34789111576e-06	0.000166787722272	0.0	6.41782615393e-06	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Taibaiella	5.40376966972e-05	1.58054038676e-05	0.000277142659184	3.19984640737e-05	0.000504080652904	0.000244130691297	0.000242083479755	0.00013332063613	0.00145029854259	3.01277416245e-05	0.000237366184813	0.000402022212063	0.000339054884509	0.000798749077716	5.89992256352e-05	8.02428684151e-05	0.00015881996764	5.20535110093e-05	0.000143917103748	6.46770765961e-05	0.000128192801974	0.000169886968537	2.64272941094e-05	1.67518217606e-05	0.00155622901139	2.80436733473e-05	1.61407473166e-05	4.27069364606e-05	7.70139138471e-05	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__Terrimonas	0.00552265260246	0.000537383731498	0.00395505669877	0.0015199270435	0.00130220835334	0.00548276844204	0.00235055249697	0.00159984763356	0.00165279305608	0.00179260062666	0.0025398181775	0.00492040229112	0.00172352899626	0.00425096966784	0.000862863674914	0.00248752892087	0.00195547085157	0.00180452171499	0.0026864526033	0.00127506236718	0.00132198827036	0.000622918884635	0.00127731921529	0.00209397772008	0.000791765637371	0.00129000897398	0.00236730960643	0.00102496647505	0.00128998305694	0.00459418070444
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__UTBCD1	0.000486339270275	0.0	0.000219404605187	0.0	0.0	6.10326728242e-05	3.90457225411e-05	0.0	1.0945649378e-05	0.0	0.000450995751145	3.09247855433e-05	0.0	6.09215398258e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.54138729212e-06	6.41782615393e-06	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Chitinophagaceae;D_5__uncultured	0.0222527234999	0.0295719106362	0.031421048985	0.017775146793	0.0167846855497	0.0258269927168	0.0363515676858	0.0203409199124	0.018777261508	0.0218124849361	0.0193453440623	0.052090112136	0.0197923288832	0.0266836344437	0.013024079059	0.0283123587391	0.0240264832296	0.0237190498499	0.022467058974	0.0151251963411	0.028699163542	0.00647835640021	0.0148169028973	0.0300360164168	0.0180467960794	0.0113109482501	0.0169047426896	0.0202430878823	0.011924320994	0.0382848392037
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Saprospiraceae;D_5__Aureispira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01683383978e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.23958237088e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Saprospiraceae;D_5__Lewinella	0.0	0.0	1.15476107993e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Saprospiraceae;D_5__Membranicola	0.0	0.0	0.0	0.0	6.00096015362e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.67558516822e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Saprospiraceae;D_5__OLB8	0.0	0.0	0.0	0.0	0.0	4.06884485495e-05	0.0	7.61832206457e-05	0.0	0.0	0.000118683092407	1.8151504558e-05	0.0	1.35381199613e-05	0.0	2.6747622805e-05	0.0	0.0	0.0	0.0	1.60241002468e-05	0.0	0.0	0.0	0.0	4.67394555788e-05	0.0	1.70827745842e-05	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Saprospiraceae;D_5__Phaeodactylibacter	2.16150786789e-05	0.0	5.77380539966e-06	1.59992320369e-05	0.0	0.0	0.0	0.0	1.0945649378e-05	0.0	0.0	8.06733535913e-06	0.0	6.76905998064e-06	0.0	2.6747622805e-05	0.0	8.67558516822e-06	0.0	1.84791647418e-05	0.0	2.26515958049e-05	6.16636862552e-05	0.0	0.0	9.34789111576e-06	5.91827401609e-05	0.0	0.0	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__Saprospiraceae;D_5__uncultured	0.00286399792495	0.000798172895313	0.00246541490566	0.00739164520103	0.00467474795967	0.00552345689059	0.00335793213853	0.00470431387487	0.00301005357895	0.00503133285129	0.00360796600916	0.0197696775755	0.0091403545949	0.00316115101096	0.00375382573104	0.00723523196876	0.0100354367053	0.00524872902677	0.00725981834463	0.00467522867966	0.0137246418614	0.000996670215417	0.00377910305764	0.0117765306977	0.000873672427444	0.00790831588394	0.00438490302101	0.0121116871802	0.0032730913385	0.010719754977
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__uncultured;Ambiguous_taxa	2.16150786789e-05	0.0	7.50594701956e-05	7.99961601843e-05	1.80028804609e-05	0.000183098018473	1.56182890164e-05	4.76145129035e-05	2.1891298756e-05	0.0	2.37366184813e-05	8.40347433243e-05	2.82545737091e-05	0.000115074019671	7.3749032044e-06	1.33738114025e-05	4.46681158989e-05	3.47023406729e-05	3.19815786107e-05	1.84791647418e-05	4.00602506169e-05	0.0	0.0	0.000134014574085	0.000109209053431	9.34789111576e-06	2.69012455277e-05	9.39552602134e-05	4.49247830775e-05	0.0
Bact;P:Bacteroidetes;C:Bacteroidia;O:Chitinophagales;D_4__uncultured;D_5__metagenome	7.56527753761e-05	1.58054038676e-05	5.77380539966e-05	3.19984640737e-05	2.40038406145e-05	4.06884485495e-05	1.56182890164e-05	9.52290258071e-06	5.47282468901e-06	1.50638708122e-05	9.49464739253e-05	4.03366767957e-06	5.65091474182e-05	5.41524798451e-05	1.47498064088e-05	9.36166798176e-05	4.46681158989e-05	8.67558516822e-06	9.59447358322e-05	9.23958237088e-06	4.00602506169e-05	0.0	0.0	5.02554652818e-05	0.0	9.34789111576e-06	5.38024910553e-06	0.0	1.28356523079e-05	0.0
